design,version,W,n,cls,metric,census,mean,sd,bias,frac_undefined
simple,v4,3,50,Forest,precision,0.7581,0.7661,0.079,0.00803,0.0
simple,v4,3,50,Urban,precision,0.0739,0.0743,0.07169,0.00035,0.0
simple,v4,3,50,Water,precision,0.4707,0.4993,0.20915,0.02852,0.0
simple,v4,3,50,Agriculture,precision,0.7538,0.7489,0.16274,-0.00487,0.0
simple,v4,3,50,Grass/Shrub,precision,0.2427,0.2626,0.18175,0.01989,0.0
simple,v4,3,50,Wetland,precision,0.3566,0.3109,0.27486,-0.04566,0.03
simple,v4,3,50,Beaver,precision,0.0098,0.0,0.0,-0.0098,0.5
simple,v4,3,50,Insect/Disease,precision,0.011,0.0015,0.01222,-0.00949,0.33
simple,v4,3,50,Harvest,f1,0.0703,0.3894,0.28504,0.31908,0.95
simple,v4,3,50,Development,f1,0.0084,0.8,,0.79155,0.99
simple,v4,3,50,Forest,f1,0.7059,0.7147,0.06225,0.00875,0.0
simple,v4,3,50,Urban,f1,0.1265,0.1447,0.09679,0.01816,0.19
simple,v4,3,50,Water,f1,0.511,0.5292,0.17389,0.01826,0.03
simple,v4,3,50,Agriculture,f1,0.5828,0.559,0.14615,-0.0238,0.0
simple,v4,3,50,Grass/Shrub,f1,0.2405,0.2637,0.15463,0.02328,0.06
simple,v4,3,50,Wetland,f1,0.1618,0.1975,0.15197,0.03573,0.25
simple,v4,3,50,Beaver,f1,0.0187,,,,1.0
simple,v4,3,50,Insect/Disease,f1,0.0171,0.1818,,0.16474,0.99
strat,v4,3,50,Harvest,recall,0.0701,0.0654,0.09507,-0.00474,0.0
strat,v4,3,50,Development,recall,0.1223,0.1457,0.17907,0.02344,0.0
strat,v4,3,50,Forest,recall,0.6605,0.6736,0.17966,0.01311,0.0
strat,v4,3,50,Urban,recall,0.4394,0.472,0.17936,0.03269,0.0
strat,v4,3,50,Water,recall,0.5587,0.5984,0.19502,0.0397,0.0
strat,v4,3,50,Agriculture,recall,0.475,0.4699,0.20359,-0.00512,0.0
strat,v4,3,50,Grass/Shrub,recall,0.2382,0.2172,0.16524,-0.02106,0.0
strat,v4,3,50,Wetland,recall,0.1047,0.1126,0.10966,0.00792,0.0
strat,v4,3,50,Beaver,recall,0.2051,0.2504,0.21945,0.04532,0.0
strat,v4,3,50,Insect/Disease,recall,0.0384,0.0289,0.07233,-0.00954,0.0
strat,v4,3,50,Harvest,precision,0.0705,0.2656,0.38174,0.19503,0.17
strat,v4,3,50,Development,precision,0.0044,0.0622,0.19522,0.05778,0.0
strat,v4,3,50,Forest,precision,0.7581,0.7488,0.0852,-0.00928,0.0
strat,v4,3,50,Urban,precision,0.0739,0.0941,0.05803,0.02021,0.0
strat,v4,3,50,Water,precision,0.4707,0.571,0.22922,0.10028,0.0
strat,v4,3,50,Agriculture,precision,0.7538,0.7536,0.18838,-0.00025,0.0
strat,v4,3,50,Grass/Shrub,precision,0.2427,0.2694,0.19103,0.02668,0.0
strat,v4,3,50,Wetland,precision,0.3566,0.4201,0.36271,0.06353,0.0
strat,v4,3,50,Beaver,precision,0.0098,0.181,0.32432,0.1712,0.06
strat,v4,3,50,Insect/Disease,precision,0.011,0.0408,0.15776,0.0298,0.01
strat,v4,3,50,Harvest,f1,0.0703,0.1622,0.12375,0.09189,0.53
strat,v4,3,50,Development,f1,0.0084,0.0735,0.13048,0.06502,0.34
strat,v4,3,50,Forest,f1,0.7059,0.7004,0.13303,-0.00554,0.0
strat,v4,3,50,Urban,f1,0.1265,0.151,0.08185,0.02442,0.0
strat,v4,3,50,Water,f1,0.511,0.5521,0.16671,0.04112,0.0
strat,v4,3,50,Agriculture,f1,0.5828,0.5596,0.19385,-0.02318,0.0
strat,v4,3,50,Grass/Shrub,f1,0.2405,0.2297,0.15127,-0.01075,0.03
strat,v4,3,50,Wetland,f1,0.1618,0.1942,0.14213,0.0324,0.17
strat,v4,3,50,Beaver,f1,0.0187,0.1592,0.22639,0.14046,0.23
strat,v4,3,50,Insect/Disease,f1,0.0171,0.0651,0.09986,0.04805,0.73
simple,v4,3,100,Harvest,recall,0.0701,0.0326,0.10036,-0.03757,0.12
simple,v4,3,100,Development,recall,0.1223,0.2143,0.37796,0.092,0.86
simple,v4,3,100,Forest,recall,0.6605,0.6636,0.05878,0.00312,0.0
simple,v4,3,100,Urban,recall,0.4394,0.4128,0.21893,-0.02653,0.0
simple,v4,3,100,Water,recall,0.5587,0.5509,0.18151,-0.00785,0.0
simple,v4,3,100,Agriculture,recall,0.475,0.466,0.11773,-0.00903,0.0
simple,v4,3,100,Grass/Shrub,recall,0.2382,0.2451,0.13076,0.00685,0.0
simple,v4,3,100,Wetland,recall,0.1047,0.0973,0.07377,-0.0074,0.0
simple,v4,3,100,Beaver,recall,0.2051,0.0556,0.15713,-0.1495,0.92
simple,v4,3,100,Insect/Disease,recall,0.0384,0.0618,0.19386,0.02343,0.44
simple,v4,3,100,Harvest,precision,0.0705,0.0464,0.15048,-0.02414,0.13
simple,v4,3,100,Development,precision,0.0044,0.0023,0.01221,-0.00212,0.03
simple,v4,3,100,Forest,precision,0.7581,0.7595,0.05527,0.00144,0.0
simple,v4,3,100,Urban,precision,0.0739,0.0807,0.0592,0.00676,0.0
simple,v4,3,100,Water,precision,0.4707,0.4448,0.15564,-0.02591,0.0
simple,v4,3,100,Agriculture,precision,0.7538,0.7486,0.12,-0.0052,0.0
simple,v4,3,100,Grass/Shrub,precision,0.2427,0.2503,0.11179,0.00756,0.0
simple,v4,3,100,Wetland,precision,0.3566,0.311,0.20844,-0.04562,0.0
simple,v4,3,100,Beaver,precision,0.0098,0.0043,0.03944,-0.00552,0.15
simple,v4,3,100,Insect/Disease,precision,0.011,0.0133,0.07416,0.00232,0.05
simple,v4,3,100,Harvest,f1,0.0703,0.2522,0.18027,0.18188,0.88
simple,v4,3,100,Development,f1,0.0084,0.099,0.05127,0.09052,0.96
simple,v4,3,100,Forest,f1,0.7059,0.7066,0.04588,0.00066,0.0
simple,v4,3,100,Urban,f1,0.1265,0.1384,0.08546,0.01186,0.05
simple,v4,3,100,Water,f1,0.511,0.4828,0.15172,-0.0282,0.0
simple,v4,3,100,Agriculture,f1,0.5828,0.5666,0.10961,-0.01612,0.0
simple,v4,3,100,Grass/Shrub,f1,0.2405,0.2412,0.10889,0.00074,0.01
simple,v4,3,100,Wetland,f1,0.1618,0.1565,0.09478,-0.00535,0.09
simple,v4,3,100,Beaver,f1,0.0187,0.4,,0.38129,0.99
simple,v4,3,100,Insect/Disease,f1,0.0171,0.1677,0.10266,0.15057,0.93
strat,v4,3,100,Harvest,recall,0.0701,0.0683,0.07982,-0.00187,0.0
strat,v4,3,100,Development,recall,0.1223,0.1219,0.12761,-0.00038,0.0
strat,v4,3,100,Forest,recall,0.6605,0.6655,0.1239,0.00506,0.0
strat,v4,3,100,Urban,recall,0.4394,0.435,0.13562,-0.00437,0.0
strat,v4,3,100,Water,recall,0.5587,0.5575,0.14124,-0.00127,0.0
strat,v4,3,100,Agriculture,recall,0.475,0.4422,0.13605,-0.03275,0.0
strat,v4,3,100,Grass/Shrub,recall,0.2382,0.235,0.11756,-0.0032,0.0
strat,v4,3,100,Wetland,recall,0.1047,0.1098,0.08636,0.00513,0.0
strat,v4,3,100,Beaver,recall,0.2051,0.2232,0.16845,0.01812,0.0
strat,v4,3,100,Insect/Disease,recall,0.0384,0.035,0.05488,-0.00338,0.0
strat,v4,3,100,Harvest,precision,0.0705,0.1817,0.25426,0.11118,0.03
strat,v4,3,100,Development,precision,0.0044,0.0176,0.07509,0.01323,0.0
strat,v4,3,100,Forest,precision,0.7581,0.7578,0.06131,-0.0003,0.0
strat,v4,3,100,Urban,precision,0.0739,0.0761,0.03067,0.00223,0.0
strat,v4,3,100,Water,precision,0.4707,0.4949,0.16919,0.02413,0.0
strat,v4,3,100,Agriculture,precision,0.7538,0.7618,0.1217,0.00803,0.0
strat,v4,3,100,Grass/Shrub,precision,0.2427,0.2631,0.15164,0.02037,0.0
strat,v4,3,100,Wetland,precision,0.3566,0.4325,0.28319,0.07593,0.0
strat,v4,3,100,Beaver,precision,0.0098,0.0776,0.18804,0.06775,0.0
strat,v4,3,100,Insect/Disease,precision,0.011,0.0318,0.07943,0.02078,0.0
strat,v4,3,100,Harvest,f1,0.0703,0.0959,0.07532,0.0256,0.24
strat,v4,3,100,Development,f1,0.0084,0.0228,0.04317,0.01431,0.17
strat,v4,3,100,Forest,f1,0.7059,0.7043,0.08751,-0.00163,0.0
strat,v4,3,100,Urban,f1,0.1265,0.1269,0.04575,0.00041,0.0
strat,v4,3,100,Water,f1,0.511,0.5064,0.12501,-0.00456,0.0
strat,v4,3,100,Agriculture,f1,0.5828,0.55,0.13005,-0.03276,0.0
strat,v4,3,100,Grass/Shrub,f1,0.2405,0.2333,0.10834,-0.00712,0.0
strat,v4,3,100,Wetland,f1,0.1618,0.1693,0.11527,0.00745,0.03
strat,v4,3,100,Beaver,f1,0.0187,0.0635,0.11008,0.04476,0.07
strat,v4,3,100,Insect/Disease,f1,0.0171,0.0556,0.06007,0.0385,0.52
simple,v4,3,200,Harvest,recall,0.0701,0.0873,0.18617,0.01722,0.01
simple,v4,3,200,Development,recall,0.1223,0.0526,0.18855,-0.0697,0.71
simple,v4,3,200,Forest,recall,0.6605,0.6593,0.04015,-0.00117,0.0
simple,v4,3,200,Urban,recall,0.4394,0.3972,0.13248,-0.04212,0.0
simple,v4,3,200,Water,recall,0.5587,0.5497,0.11204,-0.00904,0.0
simple,v4,3,200,Agriculture,recall,0.475,0.4756,0.07961,0.0006,0.0
simple,v4,3,200,Grass/Shrub,recall,0.2382,0.2427,0.0851,0.00449,0.0
simple,v4,3,200,Wetland,recall,0.1047,0.0982,0.06349,-0.00645,0.0
simple,v4,3,200,Beaver,recall,0.2051,0.0365,0.12489,-0.1686,0.76
simple,v4,3,200,Insect/Disease,recall,0.0384,0.026,0.10298,-0.0124,0.14
simple,v4,3,200,Harvest,precision,0.0705,0.0783,0.15114,0.00772,0.03
simple,v4,3,200,Development,precision,0.0044,0.0032,0.02237,-0.00122,0.0
simple,v4,3,200,Forest,precision,0.7581,0.758,0.03252,-6e-05,0.0
simple,v4,3,200,Urban,precision,0.0739,0.0668,0.02927,-0.00708,0.0
simple,v4,3,200,Water,precision,0.4707,0.462,0.09851,-0.00874,0.0
simple,v4,3,200,Agriculture,precision,0.7538,0.757,0.07763,0.00318,0.0
simple,v4,3,200,Grass/Shrub,precision,0.2427,0.2532,0.09059,0.0105,0.0
simple,v4,3,200,Wetland,precision,0.3566,0.3236,0.15749,-0.03301,0.0
simple,v4,3,200,Beaver,precision,0.0098,0.0017,0.01156,-0.0081,0.07
simple,v4,3,200,Insect/Disease,precision,0.011,0.0073,0.03618,-0.00369,0.0
simple,v4,3,200,Harvest,f1,0.0703,0.1876,0.16554,0.11729,0.63
simple,v4,3,200,Development,f1,0.0084,0.1741,0.15015,0.16564,0.97
simple,v4,3,200,Forest,f1,0.7059,0.7043,0.02739,-0.00163,0.0
simple,v4,3,200,Urban,f1,0.1265,0.1132,0.04654,-0.01334,0.0
simple,v4,3,200,Water,f1,0.511,0.4968,0.09072,-0.01414,0.0
simple,v4,3,200,Agriculture,f1,0.5828,0.5807,0.07308,-0.00204,0.0
simple,v4,3,200,Grass/Shrub,f1,0.2405,0.2424,0.07511,0.00196,0.0
simple,v4,3,200,Wetland,f1,0.1618,0.1469,0.0852,-0.01496,0.0
simple,v4,3,200,Beaver,f1,0.0187,0.1339,0.01263,0.11522,0.98
simple,v4,3,200,Insect/Disease,f1,0.0171,0.1291,0.13214,0.11199,0.92
strat,v4,3,200,Harvest,recall,0.0701,0.0682,0.0504,-0.00188,0.0
strat,v4,3,200,Development,recall,0.1223,0.1158,0.07548,-0.00652,0.0
strat,v4,3,200,Forest,recall,0.6605,0.6582,0.08588,-0.00224,0.0
strat,v4,3,200,Urban,recall,0.4394,0.4371,0.1088,-0.00226,0.0
strat,v4,3,200,Water,recall,0.5587,0.5659,0.10457,0.00713,0.0
strat,v4,3,200,Agriculture,recall,0.475,0.4607,0.09403,-0.01423,0.0
strat,v4,3,200,Grass/Shrub,recall,0.2382,0.2431,0.07688,0.00482,0.0
strat,v4,3,200,Wetland,recall,0.1047,0.1137,0.05608,0.00908,0.0
strat,v4,3,200,Beaver,recall,0.2051,0.2356,0.12665,0.0305,0.0
strat,v4,3,200,Insect/Disease,recall,0.0384,0.0335,0.04851,-0.00491,0.0
strat,v4,3,200,Harvest,precision,0.0705,0.1198,0.16038,0.04923,0.0
strat,v4,3,200,Development,precision,0.0044,0.0049,0.00444,0.00049,0.0
strat,v4,3,200,Forest,precision,0.7581,0.7541,0.03808,-0.00403,0.0
strat,v4,3,200,Urban,precision,0.0739,0.0739,0.02426,0.0,0.0
strat,v4,3,200,Water,precision,0.4707,0.4987,0.12401,0.02794,0.0
strat,v4,3,200,Agriculture,precision,0.7538,0.7462,0.09893,-0.00759,0.0
strat,v4,3,200,Grass/Shrub,precision,0.2427,0.255,0.10676,0.01225,0.0
strat,v4,3,200,Wetland,precision,0.3566,0.4768,0.21981,0.12023,0.0
strat,v4,3,200,Beaver,precision,0.0098,0.0196,0.02551,0.00979,0.0
strat,v4,3,200,Insect/Disease,precision,0.011,0.0233,0.05561,0.01233,0.0
strat,v4,3,200,Harvest,f1,0.0703,0.0775,0.05508,0.00717,0.06
strat,v4,3,200,Development,f1,0.0084,0.0092,0.00812,0.00077,0.01
strat,v4,3,200,Forest,f1,0.7059,0.7005,0.05866,-0.00547,0.0
strat,v4,3,200,Urban,f1,0.1265,0.1253,0.0374,-0.00128,0.0
strat,v4,3,200,Water,f1,0.511,0.52,0.09433,0.00908,0.0
strat,v4,3,200,Agriculture,f1,0.5828,0.5639,0.08651,-0.0189,0.0
strat,v4,3,200,Grass/Shrub,f1,0.2405,0.2424,0.08051,0.00198,0.0
strat,v4,3,200,Wetland,f1,0.1618,0.1768,0.08063,0.01499,0.0
strat,v4,3,200,Beaver,f1,0.0187,0.032,0.03861,0.01328,0.0
strat,v4,3,200,Insect/Disease,f1,0.0171,0.0305,0.05096,0.01338,0.27
simple,v4,3,500,Harvest,recall,0.0701,0.066,0.09371,-0.00409,0.0
simple,v4,3,500,Development,recall,0.1223,0.1092,0.24841,-0.01312,0.35
simple,v4,3,500,Forest,recall,0.6605,0.6623,0.02656,0.00185,0.0
simple,v4,3,500,Urban,recall,0.4394,0.4364,0.08316,-0.003,0.0
simple,v4,3,500,Water,recall,0.5587,0.5451,0.0673,-0.01365,0.0
simple,v4,3,500,Agriculture,recall,0.475,0.4763,0.05042,0.00128,0.0
simple,v4,3,500,Grass/Shrub,recall,0.2382,0.2412,0.04954,0.00298,0.0
simple,v4,3,500,Wetland,recall,0.1047,0.0973,0.03034,-0.00739,0.0
simple,v4,3,500,Beaver,recall,0.2051,0.2221,0.36055,0.01706,0.51
simple,v4,3,500,Insect/Disease,recall,0.0384,0.031,0.07952,-0.00743,0.0
simple,v4,3,500,Harvest,precision,0.0705,0.0623,0.08388,-0.00829,0.0
simple,v4,3,500,Development,precision,0.0044,0.0049,0.01663,0.00054,0.0
simple,v4,3,500,Forest,precision,0.7581,0.7596,0.02422,0.00148,0.0
simple,v4,3,500,Urban,precision,0.0739,0.0761,0.02354,0.0022,0.0
simple,v4,3,500,Water,precision,0.4707,0.4616,0.0629,-0.00915,0.0
simple,v4,3,500,Agriculture,precision,0.7538,0.756,0.04642,0.00223,0.0
simple,v4,3,500,Grass/Shrub,precision,0.2427,0.2451,0.06063,0.00241,0.0
simple,v4,3,500,Wetland,precision,0.3566,0.3279,0.0833,-0.02866,0.0
simple,v4,3,500,Beaver,precision,0.0098,0.0183,0.05198,0.0085,0.0
simple,v4,3,500,Insect/Disease,precision,0.011,0.0096,0.02526,-0.00136,0.0
simple,v4,3,500,Harvest,f1,0.0703,0.1032,0.0738,0.03284,0.43
simple,v4,3,500,Development,f1,0.0084,0.0635,0.052,0.05504,0.86
simple,v4,3,500,Forest,f1,0.7059,0.7073,0.02135,0.0014,0.0
simple,v4,3,500,Urban,f1,0.1265,0.1289,0.03672,0.00239,0.0
simple,v4,3,500,Water,f1,0.511,0.4971,0.05403,-0.01386,0.0
simple,v4,3,500,Agriculture,f1,0.5828,0.5828,0.0436,4e-05,0.0
simple,v4,3,500,Grass/Shrub,f1,0.2405,0.2415,0.05173,0.00108,0.0
simple,v4,3,500,Wetland,f1,0.1618,0.149,0.04259,-0.01282,0.0
simple,v4,3,500,Beaver,f1,0.0187,0.1775,0.12719,0.15881,0.83
simple,v4,3,500,Insect/Disease,f1,0.0171,0.0782,0.04774,0.06112,0.82
strat,v4,3,500,Harvest,recall,0.0701,0.07,0.03662,-0.0001,0.0
strat,v4,3,500,Development,recall,0.1223,0.1385,0.10004,0.01618,0.0
strat,v4,3,500,Forest,recall,0.6605,0.657,0.05467,-0.00347,0.0
strat,v4,3,500,Urban,recall,0.4394,0.4373,0.06975,-0.00207,0.0
strat,v4,3,500,Water,recall,0.5587,0.5634,0.05977,0.00467,0.0
strat,v4,3,500,Agriculture,recall,0.475,0.4677,0.05766,-0.00724,0.0
strat,v4,3,500,Grass/Shrub,recall,0.2382,0.2389,0.05475,0.00071,0.0
strat,v4,3,500,Wetland,recall,0.1047,0.1065,0.03604,0.00185,0.0
strat,v4,3,500,Beaver,recall,0.2051,0.2186,0.10706,0.01353,0.0
strat,v4,3,500,Insect/Disease,recall,0.0384,0.0378,0.04443,-0.0006,0.0
strat,v4,3,500,Harvest,precision,0.0705,0.0783,0.0558,0.00778,0.0
strat,v4,3,500,Development,precision,0.0044,0.005,0.00541,0.0006,0.0
strat,v4,3,500,Forest,precision,0.7581,0.753,0.02763,-0.0051,0.0
strat,v4,3,500,Urban,precision,0.0739,0.0748,0.01536,0.00091,0.0
strat,v4,3,500,Water,precision,0.4707,0.4809,0.08041,0.01019,0.0
strat,v4,3,500,Agriculture,precision,0.7538,0.7413,0.05444,-0.01247,0.0
strat,v4,3,500,Grass/Shrub,precision,0.2427,0.2478,0.0557,0.00509,0.0
strat,v4,3,500,Wetland,precision,0.3566,0.3825,0.12996,0.02592,0.0
strat,v4,3,500,Beaver,precision,0.0098,0.0117,0.01305,0.00187,0.0
strat,v4,3,500,Insect/Disease,precision,0.011,0.014,0.02148,0.00301,0.0
strat,v4,3,500,Harvest,f1,0.0703,0.0686,0.0374,-0.00169,0.0
strat,v4,3,500,Development,f1,0.0084,0.0095,0.01022,0.00109,0.0
strat,v4,3,500,Forest,f1,0.7059,0.7009,0.03995,-0.005,0.0
strat,v4,3,500,Urban,f1,0.1265,0.1273,0.02416,0.00078,0.0
strat,v4,3,500,Water,f1,0.511,0.5157,0.06096,0.00472,0.0
strat,v4,3,500,Agriculture,f1,0.5828,0.5717,0.05094,-0.0111,0.0
strat,v4,3,500,Grass/Shrub,f1,0.2405,0.2415,0.05096,0.00101,0.0
strat,v4,3,500,Wetland,f1,0.1618,0.1632,0.05068,0.00133,0.0
strat,v4,3,500,Beaver,f1,0.0187,0.0211,0.02144,0.00234,0.0
strat,v4,3,500,Insect/Disease,f1,0.0171,0.0187,0.02572,0.00163,0.01
simple,v4,3,1000,Harvest,recall,0.0701,0.0707,0.05956,0.00059,0.0
simple,v4,3,1000,Development,recall,0.1223,0.1228,0.27329,0.00048,0.24
simple,v4,3,1000,Forest,recall,0.6605,0.6582,0.01739,-0.00232,0.0
simple,v4,3,1000,Urban,recall,0.4394,0.4376,0.05806,-0.00174,0.0
simple,v4,3,1000,Water,recall,0.5587,0.5506,0.05056,-0.00812,0.0
simple,v4,3,1000,Agriculture,recall,0.475,0.4811,0.03359,0.00611,0.0
simple,v4,3,1000,Grass/Shrub,recall,0.2382,0.2352,0.03743,-0.00309,0.0
simple,v4,3,1000,Wetland,recall,0.1047,0.1041,0.02412,-0.0006,0.0
simple,v4,3,1000,Beaver,recall,0.2051,0.1861,0.31253,-0.01898,0.24
simple,v4,3,1000,Insect/Disease,recall,0.0384,0.0297,0.05815,-0.00867,0.0
simple,v4,3,1000,Harvest,precision,0.0705,0.0678,0.05433,-0.00271,0.0
simple,v4,3,1000,Development,precision,0.0044,0.0023,0.00504,-0.00209,0.0
simple,v4,3,1000,Forest,precision,0.7581,0.7597,0.01549,0.00158,0.0
simple,v4,3,1000,Urban,precision,0.0739,0.0709,0.01235,-0.00297,0.0
simple,v4,3,1000,Water,precision,0.4707,0.4673,0.04659,-0.00344,0.0
simple,v4,3,1000,Agriculture,precision,0.7538,0.7574,0.03367,0.00364,0.0
simple,v4,3,1000,Grass/Shrub,precision,0.2427,0.2388,0.03727,-0.00395,0.0
simple,v4,3,1000,Wetland,precision,0.3566,0.3573,0.06706,0.00071,0.0
simple,v4,3,1000,Beaver,precision,0.0098,0.0111,0.02517,0.00127,0.0
simple,v4,3,1000,Insect/Disease,precision,0.011,0.0087,0.018,-0.00228,0.0
simple,v4,3,1000,Harvest,f1,0.0703,0.0758,0.05201,0.00547,0.11
simple,v4,3,1000,Development,f1,0.0084,0.021,0.01003,0.01254,0.79
simple,v4,3,1000,Forest,f1,0.7059,0.7051,0.01267,-0.00082,0.0
simple,v4,3,1000,Urban,f1,0.1265,0.1219,0.01995,-0.00467,0.0
simple,v4,3,1000,Water,f1,0.511,0.5043,0.04155,-0.00668,0.0
simple,v4,3,1000,Agriculture,f1,0.5828,0.5878,0.02999,0.005,0.0
simple,v4,3,1000,Grass/Shrub,f1,0.2405,0.2363,0.0352,-0.00414,0.0
simple,v4,3,1000,Wetland,f1,0.1618,0.1606,0.03438,-0.00119,0.0
simple,v4,3,1000,Beaver,f1,0.0187,0.0834,0.05623,0.06472,0.76
simple,v4,3,1000,Insect/Disease,f1,0.0171,0.0397,0.02962,0.02266,0.68
strat,v4,3,1000,Harvest,recall,0.0701,0.0704,0.0277,0.00032,0.0
strat,v4,3,1000,Development,recall,0.1223,0.1261,0.08595,0.00384,0.0
strat,v4,3,1000,Forest,recall,0.6605,0.6623,0.03282,0.00185,0.0
strat,v4,3,1000,Urban,recall,0.4394,0.4373,0.04718,-0.00207,0.0
strat,v4,3,1000,Water,recall,0.5587,0.5611,0.04073,0.00237,0.0
strat,v4,3,1000,Agriculture,recall,0.475,0.4735,0.04553,-0.0015,0.0
strat,v4,3,1000,Grass/Shrub,recall,0.2382,0.2414,0.04133,0.00316,0.0
strat,v4,3,1000,Wetland,recall,0.1047,0.1023,0.02634,-0.00232,0.0
strat,v4,3,1000,Beaver,recall,0.2051,0.2263,0.10898,0.02127,0.0
strat,v4,3,1000,Insect/Disease,recall,0.0384,0.0439,0.05521,0.00554,0.0
strat,v4,3,1000,Harvest,precision,0.0705,0.08,0.03356,0.00947,0.0
strat,v4,3,1000,Development,precision,0.0044,0.0045,0.0042,0.00013,0.0
strat,v4,3,1000,Forest,precision,0.7581,0.7554,0.01879,-0.00274,0.0
strat,v4,3,1000,Urban,precision,0.0739,0.0738,0.00901,-0.00012,0.0
strat,v4,3,1000,Water,precision,0.4707,0.4773,0.05362,0.00658,0.0
strat,v4,3,1000,Agriculture,precision,0.7538,0.7572,0.0419,0.00336,0.0
strat,v4,3,1000,Grass/Shrub,precision,0.2427,0.2527,0.04422,0.00997,0.0
strat,v4,3,1000,Wetland,precision,0.3566,0.3668,0.09875,0.01025,0.0
strat,v4,3,1000,Beaver,precision,0.0098,0.0104,0.01165,0.00055,0.0
strat,v4,3,1000,Insect/Disease,precision,0.011,0.0146,0.02276,0.00359,0.0
strat,v4,3,1000,Harvest,f1,0.0703,0.0727,0.02645,0.00235,0.0
strat,v4,3,1000,Development,f1,0.0084,0.0086,0.00797,0.0002,0.0
strat,v4,3,1000,Forest,f1,0.7059,0.7055,0.02399,-0.00045,0.0
strat,v4,3,1000,Urban,f1,0.1265,0.126,0.01411,-0.0005,0.0
strat,v4,3,1000,Water,f1,0.511,0.5144,0.04117,0.00343,0.0
strat,v4,3,1000,Agriculture,f1,0.5828,0.5814,0.03987,-0.00138,0.0
strat,v4,3,1000,Grass/Shrub,f1,0.2405,0.246,0.04008,0.00556,0.0
strat,v4,3,1000,Wetland,f1,0.1618,0.1587,0.0388,-0.00315,0.0
strat,v4,3,1000,Beaver,f1,0.0187,0.0193,0.01932,0.00058,0.0
strat,v4,3,1000,Insect/Disease,f1,0.0171,0.0209,0.03076,0.00382,0.0
simple,v4,3,2000,Harvest,recall,0.0701,0.0672,0.04307,-0.00296,0.0
simple,v4,3,2000,Development,recall,0.1223,0.1,0.19122,-0.02226,0.05
simple,v4,3,2000,Forest,recall,0.6605,0.6596,0.01318,-0.00092,0.0
simple,v4,3,2000,Urban,recall,0.4394,0.4338,0.04418,-0.00557,0.0
simple,v4,3,2000,Water,recall,0.5587,0.5631,0.03563,0.00436,0.0
simple,v4,3,2000,Agriculture,recall,0.475,0.4742,0.02321,-0.0008,0.0
simple,v4,3,2000,Grass/Shrub,recall,0.2382,0.236,0.02525,-0.00223,0.0
simple,v4,3,2000,Wetland,recall,0.1047,0.104,0.01679,-0.0007,0.0
simple,v4,3,2000,Beaver,recall,0.2051,0.1181,0.24165,-0.08691,0.13
simple,v4,3,2000,Insect/Disease,recall,0.0384,0.0414,0.04634,0.00298,0.0
simple,v4,3,2000,Harvest,precision,0.0705,0.0707,0.04561,0.00014,0.0
simple,v4,3,2000,Development,precision,0.0044,0.0042,0.00864,-0.00019,0.0
simple,v4,3,2000,Forest,precision,0.7581,0.7573,0.01274,-0.0008,0.0
simple,v4,3,2000,Urban,precision,0.0739,0.0723,0.01034,-0.00158,0.0
simple,v4,3,2000,Water,precision,0.4707,0.4723,0.03458,0.00153,0.0
simple,v4,3,2000,Agriculture,precision,0.7538,0.7519,0.02691,-0.0019,0.0
simple,v4,3,2000,Grass/Shrub,precision,0.2427,0.2417,0.02268,-0.00105,0.0
simple,v4,3,2000,Wetland,precision,0.3566,0.3546,0.04527,-0.00202,0.0
simple,v4,3,2000,Beaver,precision,0.0098,0.006,0.01589,-0.0038,0.0
simple,v4,3,2000,Insect/Disease,precision,0.011,0.0123,0.01338,0.00136,0.0
simple,v4,3,2000,Harvest,f1,0.0703,0.0694,0.04229,-0.00098,0.02
simple,v4,3,2000,Development,f1,0.0084,0.024,0.02059,0.01553,0.67
simple,v4,3,2000,Forest,f1,0.7059,0.705,0.01104,-0.00094,0.0
simple,v4,3,2000,Urban,f1,0.1265,0.1238,0.01651,-0.00269,0.0
simple,v4,3,2000,Water,f1,0.511,0.5131,0.03096,0.00216,0.0
simple,v4,3,2000,Agriculture,f1,0.5828,0.5813,0.02207,-0.00148,0.0
simple,v4,3,2000,Grass/Shrub,f1,0.2405,0.2385,0.02244,-0.00196,0.0
simple,v4,3,2000,Wetland,f1,0.1618,0.1605,0.02369,-0.00135,0.0
simple,v4,3,2000,Beaver,f1,0.0187,0.0479,0.04269,0.02916,0.77
simple,v4,3,2000,Insect/Disease,f1,0.0171,0.0267,0.01911,0.0096,0.3
strat,v4,3,2000,Harvest,recall,0.0701,0.0715,0.01684,0.00142,0.0
strat,v4,3,2000,Development,recall,0.1223,0.1244,0.06813,0.00211,0.0
strat,v4,3,2000,Forest,recall,0.6605,0.6569,0.02628,-0.00358,0.0
strat,v4,3,2000,Urban,recall,0.4394,0.4377,0.03303,-0.00162,0.0
strat,v4,3,2000,Water,recall,0.5587,0.5616,0.03193,0.00283,0.0
strat,v4,3,2000,Agriculture,recall,0.475,0.4739,0.03129,-0.0011,0.0
strat,v4,3,2000,Grass/Shrub,recall,0.2382,0.24,0.02979,0.0018,0.0
strat,v4,3,2000,Wetland,recall,0.1047,0.1038,0.01697,-0.00086,0.0
strat,v4,3,2000,Beaver,recall,0.2051,0.2336,0.14287,0.02858,0.0
